"","Term","Ont","N","DE","P.DE","FDR"
"GO:0009199","ribonucleoside triphosphate metabolic process","BP",296,201,9.84775647945091e-05,1
"GO:0007005","mitochondrion organization","BP",487,319,9.99031395528699e-05,1
"GO:0006409","tRNA export from nucleus","BP",34,30,0.000100126257295085,1
"GO:0071431","tRNA-containing ribonucleoprotein complex export from nucleus","BP",34,30,0.000100126257295085,1
"GO:0002532","production of molecular mediator involved in inflammatory response","BP",55,45,0.000103247159657517,1
"GO:0051169","nuclear transport","BP",301,204,0.00010450609020232,1
"GO:0080134","regulation of response to stress","BP",1248,777,0.00010500486016863,1
"GO:0009892","negative regulation of metabolic process","BP",2303,1400,0.000108228447991291,1
"GO:0010605","negative regulation of macromolecule metabolic process","BP",2116,1290,0.000110770837173974,1
"GO:0043207","response to external biotic stimulus","BP",688,441,0.00011151506648296,1
"GO:0017144","drug metabolic process","BP",670,430,0.000115208034287845,1
"GO:1902494","catalytic complex","CC",1249,777,0.00012097396518285,1
"GO:0006793","phosphorus metabolic process","BP",2654,1605,0.000122962654248562,1
"GO:0006400","tRNA modification","BP",83,64,0.000123340321451461,1
"GO:0051179","localization","BP",5054,2999,0.000131720154515255,1
"GO:0034504","protein localization to nucleus","BP",219,152,0.000134655934044183,1
"GO:0022625","cytosolic large ribosomal subunit","CC",44,37,0.000142039468173107,1
"GO:0048037","cofactor binding","MF",425,280,0.000144863959296427,1
"GO:0019843","rRNA binding","MF",54,44,0.000148907141467635,1
"GO:0006091","generation of precursor metabolites and energy","BP",448,294,0.000151695217148636,1
"GO:0031047","gene silencing by RNA","BP",152,109,0.000156607222881391,1
"GO:0045727","positive regulation of translation","BP",109,81,0.000158627363960703,1
"GO:0001882","nucleoside binding","MF",325,218,0.000161535855069615,1
"GO:0031668","cellular response to extracellular stimulus","BP",218,151,0.000165041502246553,1
"GO:0035194","posttranscriptional gene silencing by RNA","BP",126,92,0.000174892241664657,1
"GO:0006913","nucleocytoplasmic transport","BP",298,201,0.000178297525495595,1
"GO:0006164","purine nucleotide biosynthetic process","BP",250,171,0.000178535826748297,1
"GO:0009260","ribonucleotide biosynthetic process","BP",250,171,0.000178535826748297,1
"GO:0050662","coenzyme binding","MF",258,176,0.000179997273867058,1
"GO:0007034","vacuolar transport","BP",123,90,0.000180777716321172,1
"GO:0006996","organelle organization","BP",3227,1937,0.00018599180803744,1
"GO:0097193","intrinsic apoptotic signaling pathway","BP",244,167,0.00020124828594354,1
"GO:0003924","GTPase activity","MF",268,182,0.000204427163331637,1
"GO:0005975","carbohydrate metabolic process","BP",505,328,0.000207403232007627,1
"GO:0035578","azurophil granule lumen","CC",78,60,0.000225109727551415,1
"GO:0016787","hydrolase activity","MF",2012,1225,0.000226666316116272,1
"GO:0070131","positive regulation of mitochondrial translation","BP",15,15,0.000233287249680067,1
"GO:0002684","positive regulation of immune system process","BP",875,551,0.000237128080602145,1
"GO:0071496","cellular response to external stimulus","BP",275,186,0.000244231717992036,1
"GO:0044440","endosomal part","CC",455,297,0.000245844516922864,1
"GO:0009894","regulation of catabolic process","BP",847,534,0.000251002142342194,1
"GO:0002697","regulation of immune effector process","BP",338,225,0.000255848145705638,1
"GO:0002683","negative regulation of immune system process","BP",351,233,0.00025898695052442,1
"GO:0046034","ATP metabolic process","BP",264,179,0.000260675923801471,1
"GO:0002183","cytoplasmic translational initiation","BP",28,25,0.000263817669485877,1
"GO:0034250","positive regulation of cellular amide metabolic process","BP",130,94,0.00026823420923594,1
"GO:0072522","purine-containing compound biosynthetic process","BP",261,177,0.000277119749835067,1
"GO:0016441","posttranscriptional gene silencing","BP",127,92,0.000279065711468464,1
"GO:0032549","ribonucleoside binding","MF",319,213,0.000284499799104438,1
"GO:0006796","phosphate-containing compound metabolic process","BP",2629,1585,0.000300405688949158,1
"GO:0010811","positive regulation of cell-substrate adhesion","BP",86,65,0.000306943873709132,1
"GO:2001234","negative regulation of apoptotic signaling pathway","BP",185,129,0.000307587143284589,1
"GO:0031329","regulation of cellular catabolic process","BP",755,478,0.000309065323313914,1
"GO:0015931","nucleobase-containing compound transport","BP",212,146,0.000318603559627102,1
"GO:0031669","cellular response to nutrient levels","BP",193,134,0.000319653311452978,1
"GO:0061013","regulation of mRNA catabolic process","BP",171,120,0.000326970318304752,1
"GO:0009156","ribonucleoside monophosphate biosynthetic process","BP",171,120,0.000326970318304752,1
"GO:0002237","response to molecule of bacterial origin","BP",268,181,0.000330046955498024,1
"GO:0008168","methyltransferase activity","MF",195,135,0.000370163003593465,1
"GO:0032259","methylation","BP",320,213,0.000371400070811173,1
"GO:0009152","purine ribonucleotide biosynthetic process","BP",238,162,0.000375810505692953,1
"GO:0000470","maturation of LSU-rRNA","BP",19,18,0.000380475777841288,1
"GO:0006626","protein targeting to mitochondrion","BP",94,70,0.000391859149083031,1
"GO:0071428","rRNA-containing ribonucleoprotein complex export from nucleus","BP",14,14,0.000407556789696587,1
"GO:0050690","regulation of defense response to virus by virus","BP",27,24,0.000414279595211438,1
"GO:0070129","regulation of mitochondrial translation","BP",23,21,0.000428328773947321,1
"GO:0002520","immune system development","BP",797,502,0.000432073983678012,1
"GO:0019221","cytokine-mediated signaling pathway","BP",606,387,0.000440223748825835,1
"GO:0005775","vacuolar lumen","CC",139,99,0.000459764707352304,1
"GO:0050727","regulation of inflammatory response","BP",287,192,0.000476865492233279,1
"GO:0009266","response to temperature stimulus","BP",199,137,0.000491270872626849,1
"GO:0045637","regulation of myeloid cell differentiation","BP",180,125,0.000493268715125589,1
"GO:0070585","protein localization to mitochondrion","BP",133,95,0.00050564240294221,1
"GO:0034605","cellular response to heat","BP",116,84,0.000516067181943721,1
"GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","MF",144,102,0.000523627176151277,1
"GO:0016741","transferase activity, transferring one-carbon groups","MF",204,140,0.000530532291559461,1
"GO:0042594","response to starvation","BP",155,109,0.000531225142365522,1
"GO:0032550","purine ribonucleoside binding","MF",315,209,0.000545747594896665,1
"GO:0098588","bounding membrane of organelle","CC",1735,1057,0.000573977629492398,1
"GO:0005525","GTP binding","MF",312,207,0.000580771578223571,1
"GO:0016052","carbohydrate catabolic process","BP",171,119,0.000585020777473641,1
"GO:0001883","purine nucleoside binding","MF",317,210,0.00060128420350687,1
"GO:0009124","nucleoside monophosphate biosynthetic process","BP",179,124,0.000605470300190862,1
"GO:0044283","small molecule biosynthetic process","BP",651,413,0.000617484178684219,1
"GO:0008198","ferrous iron binding","MF",18,17,0.000632074527759516,1
"GO:0051262","protein tetramerization","BP",118,85,0.000633264002692967,1
"GO:0050832","defense response to fungus","BP",22,20,0.000687269676455823,1
"GO:0002218","activation of innate immune response","BP",269,180,0.000692737091719439,1
"GO:0006611","protein export from nucleus","BP",162,113,0.000692781811677536,1
"GO:0043021","ribonucleoprotein complex binding","MF",126,90,0.000702585475850305,1
"GO:0000054","ribosomal subunit export from nucleus","BP",13,13,0.000711971947871982,1
"GO:0033750","ribosome localization","BP",13,13,0.000711971947871982,1
"GO:0016043","cellular component organization","BP",5049,2983,0.000721541010613359,1
"GO:0001816","cytokine production","BP",627,398,0.000723372864505132,1
"GO:0016740","transferase activity","MF",1921,1165,0.000726047171712238,1
"GO:1901264","carbohydrate derivative transport","BP",62,48,0.00073193958987421,1
"GO:0009127","purine nucleoside monophosphate biosynthetic process","BP",159,111,0.00073266188233672,1
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","BP",159,111,0.00073266188233672,1
"GO:0010033","response to organic substance","BP",2439,1468,0.000770861600057748,1
"GO:0019001","guanyl nucleotide binding","MF",323,213,0.000797191695724789,1
"GO:0032561","guanyl ribonucleotide binding","MF",323,213,0.000797191695724789,1
"GO:0051082","unfolded protein binding","MF",97,71,0.000829994841620881,1
"GO:0045089","positive regulation of innate immune response","BP",320,211,0.000848213617145008,1
"GO:0036257","multivesicular body organization","BP",29,25,0.000866548547837786,1
"GO:0031349","positive regulation of defense response","BP",410,266,0.000875312006220534,1
"GO:0051168","nuclear export","BP",177,122,0.000906001024968334,1
"GO:0045296","cadherin binding","MF",283,188,0.000922119641443428,1
"GO:0030554","adenyl nucleotide binding","MF",1317,808,0.000924006454613009,1
"GO:0042277","peptide binding","MF",201,137,0.000940944876077708,1
"GO:0033218","amide binding","MF",254,170,0.000946189387218808,1
"GO:0044452","nucleolar part","CC",155,108,0.000957220872045842,1
"GO:0072665","protein localization to vacuole","BP",55,43,0.000957954378426541,1
"GO:0072655","establishment of protein localization to mitochondrion","BP",130,92,0.00100951014559872,1
"GO:0005741","mitochondrial outer membrane","CC",160,111,0.00105126147806701,1
"GO:0032496","response to lipopolysaccharide","BP",256,171,0.0010517898789306,1
"GO:1902531","regulation of intracellular signal transduction","BP",1503,917,0.00107075797972352,1
"GO:0043900","regulation of multi-organism process","BP",339,222,0.00109736499096977,1
"GO:0044421","extracellular region part","CC",2325,1399,0.00111191730618451,1
"GO:0032559","adenyl ribonucleotide binding","MF",1307,801,0.00114708565683339,1
"GO:0042773","ATP synthesis coupled electron transport","BP",90,66,0.00115143582375593,1
"GO:0031965","nuclear membrane","CC",263,175,0.00121375075111338,1
"GO:0005747","mitochondrial respiratory chain complex I","CC",48,38,0.00123160495456619,1
"GO:0030964","NADH dehydrogenase complex","CC",48,38,0.00123160495456619,1
"GO:0045271","respiratory chain complex I","CC",48,38,0.00123160495456619,1
"GO:0032040","small-subunit processome","CC",35,29,0.00125272627994059,1
"GO:0015030","Cajal body","CC",51,40,0.00128518264170483,1
"GO:0045824","negative regulation of innate immune response","BP",51,40,0.00128518264170483,1
"GO:0071166","ribonucleoprotein complex localization","BP",115,82,0.00129678621403151,1
"GO:0036258","multivesicular body assembly","BP",28,24,0.0013170511495648,1
"GO:0031663","lipopolysaccharide-mediated signaling pathway","BP",54,42,0.00132432404293578,1
"GO:0000049","tRNA binding","MF",54,42,0.00132432404293578,1
"GO:0042470","melanosome","CC",98,71,0.00133256190990964,1
"GO:0048770","pigment granule","CC",98,71,0.00133256190990964,1
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","BP",137,96,0.00133899458971637,1
"GO:0005762","mitochondrial large ribosomal subunit","CC",57,44,0.00135050702665155,1
"GO:0000315","organellar large ribosomal subunit","CC",57,44,0.00135050702665155,1
"GO:0006733","oxidoreduction coenzyme metabolic process","BP",183,125,0.00135708591101048,1
"GO:0032642","regulation of chemokine production","BP",63,48,0.00136994164169242,1
"GO:0009617","response to bacterium","BP",432,278,0.001399921080778,1
"GO:0032787","monocarboxylic acid metabolic process","BP",513,327,0.00141077335424381,1
"GO:0003729","mRNA binding","MF",204,138,0.0014457190481727,1
"GO:0006403","RNA localization","BP",204,138,0.0014457190481727,1
"GO:0043488","regulation of mRNA stability","BP",153,106,0.00145028916525162,1
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","BP",89,65,0.00149431607614724,1
"GO:0030515","snoRNA binding","MF",24,21,0.0015645572594288,1
"GO:0043487","regulation of RNA stability","BP",158,109,0.00157928480171168,1
"GO:0022627","cytosolic small ribosomal subunit","CC",31,26,0.00159440280748956,1
"GO:0048534","hematopoietic or lymphoid organ development","BP",747,467,0.00160435377051393,1
"GO:0046677","response to antibiotic","BP",256,170,0.00161868779128237,1
"GO:0071426","ribonucleoprotein complex export from nucleus","BP",114,81,0.00163656238995293,1
"GO:0050136","NADH dehydrogenase (quinone) activity","MF",44,35,0.00164381960261145,1
"GO:0008137","NADH dehydrogenase (ubiquinone) activity","MF",44,35,0.00164381960261145,1
"GO:0003954","NADH dehydrogenase activity","MF",44,35,0.00164381960261145,1
"GO:0032722","positive regulation of chemokine production","BP",47,37,0.00172432382367672,1
"GO:0001732","formation of cytoplasmic translation initiation complex","BP",16,15,0.00172967993649915,1
"GO:0000028","ribosomal small subunit assembly","BP",16,15,0.00172967993649915,1
"GO:0008135","translation factor activity, RNA binding","MF",74,55,0.00173713482843071,1
"GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","BP",195,132,0.00174209170964904,1
"GO:0035586","purinergic receptor activity","MF",20,18,0.00174860692361816,1
"GO:0008047","enzyme activator activity","MF",415,267,0.00175323666630625,1
"GO:0006090","pyruvate metabolic process","BP",133,93,0.00175652871395393,1
"GO:0006405","RNA export from nucleus","BP",122,86,0.00175732989266152,1
"GO:0007568","aging","BP",245,163,0.00176759328335947,1
"GO:0050660","flavin adenine dinucleotide binding","MF",71,53,0.0017750760042669,1
"GO:0043414","macromolecule methylation","BP",271,179,0.0017921040426192,1
"GO:1903706","regulation of hemopoiesis","BP",374,242,0.00180325121372139,1
"GO:0012501","programmed cell death","BP",1576,957,0.0018238807274828,1
"GO:0006623","protein targeting to vacuole","BP",34,28,0.00183350427513579,1
"GO:0019068","virion assembly","BP",34,28,0.00183350427513579,1
"GO:0030139","endocytic vesicle","CC",250,166,0.00183492896822724,1
"GO:0008173","RNA methyltransferase activity","MF",62,47,0.00184728514198188,1
"GO:0031968","organelle outer membrane","CC",176,120,0.00185461102637112,1
"GO:0042788","polysomal ribosome","CC",27,23,0.00199173346226565,1
"GO:0045785","positive regulation of cell adhesion","BP",322,210,0.00199539106436542,1
"GO:0006259","DNA metabolic process","BP",878,544,0.00206521764602763,1
"GO:0030162","regulation of proteolysis","BP",585,369,0.00207601706595058,1
"GO:0043902","positive regulation of multi-organism process","BP",162,111,0.00207914217832404,1
"GO:0050764","regulation of phagocytosis","BP",79,58,0.00215202083031063,1
"GO:0010919","regulation of inositol phosphate biosynthetic process","BP",11,11,0.00217242734058096,1
"GO:2000121","regulation of removal of superoxide radicals","BP",11,11,0.00217242734058096,1
"GO:0002679","respiratory burst involved in defense response","BP",11,11,0.00217242734058096,1
"GO:0072666","establishment of protein localization to vacuole","BP",40,32,0.00219110715574297,1
"GO:0042645","mitochondrial nucleoid","CC",40,32,0.00219110715574297,1
"GO:0009295","nucleoid","CC",40,32,0.00219110715574297,1
"GO:0030097","hemopoiesis","BP",719,449,0.00219965340283344,1
"GO:0001819","positive regulation of cytokine production","BP",375,242,0.00222032855680844,1
"GO:0046434","organophosphate catabolic process","BP",212,142,0.0022747292347553,1
"GO:0016925","protein sumoylation","BP",73,54,0.00228637304314283,1
"GO:0006909","phagocytosis","BP",225,150,0.00232694715093123,1
"GO:0032269","negative regulation of cellular protein metabolic process","BP",800,497,0.0023625892638748,1
"GO:0050657","nucleic acid transport","BP",172,117,0.00238118792353037,1
"GO:0050658","RNA transport","BP",172,117,0.00238118792353037,1
"GO:0032148","activation of protein kinase B activity","BP",23,20,0.00241354235984584,1
"GO:0008266","poly(U) RNA binding","MF",23,20,0.00241354235984584,1
"GO:0098852","lytic vacuole membrane","CC",323,210,0.00249352991763274,1
